profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,capacity_model,image
61,209,3,1,1667,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
151,209,3,2,1667,40,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
349,209,3,3,1667,25,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,209,4,1,1668,50,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
166,209,4,2,1668,30,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
293,209,4,3,1668,25,110,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
58,209,5,1,1669,30,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
176,209,5,2,1669,50,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
338,209,5,3,1669,30,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
104,209,6,1,1670,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
210,209,6,2,1670,30,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
274,209,6,3,1670,30,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
91,209,7,1,1671,40,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
197,209,7,2,1671,25,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
279,209,7,3,1671,40,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
120,209,8,1,1672,50,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
219,209,8,2,1672,40,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
289,209,8,3,1672,25,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
123,210,1,1,1673,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
158,210,1,2,1673,30,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
372,210,1,3,1673,50,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
104,210,2,1,1674,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
245,210,2,2,1674,25,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
331,210,2,3,1674,40,180,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,210,3,1,1675,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
157,210,3,2,1675,25,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
380,210,3,3,1675,50,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
69,210,4,1,1676,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
195,210,4,2,1676,40,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
378,210,4,3,1676,30,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
36,210,5,1,1677,50,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
229,210,5,2,1677,25,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,210,5,3,1677,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,210,6,1,1678,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
201,210,6,2,1678,25,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
292,210,6,3,1678,50,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
45,210,7,1,1679,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
193,210,7,2,1679,25,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
300,210,7,3,1679,50,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
85,210,8,1,1680,25,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
180,210,8,2,1680,50,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
374,210,8,3,1680,30,110,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,211,1,1,1681,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
142,211,1,2,1681,30,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
275,211,1,3,1681,40,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
117,211,2,1,1682,25,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
251,211,2,2,1682,40,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
369,211,2,3,1682,25,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
37,211,3,1,1683,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
197,211,3,2,1683,25,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
322,211,3,3,1683,30,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
17,211,4,1,1684,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
152,211,4,2,1684,50,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
292,211,4,3,1684,50,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
72,211,5,1,1685,50,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
215,211,5,2,1685,40,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
338,211,5,3,1685,30,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
32,211,6,1,1686,50,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
150,211,6,2,1686,30,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
372,211,6,3,1686,50,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
99,211,7,1,1687,40,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
157,211,7,2,1687,25,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
345,211,7,3,1687,25,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
126,211,8,1,1688,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
209,211,8,2,1688,25,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
380,211,8,3,1688,50,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
25,212,1,1,1689,25,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
153,212,1,2,1689,25,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
345,212,1,3,1689,25,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
116,212,2,1,1690,50,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
185,212,2,2,1690,25,180,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
303,212,2,3,1690,40,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
65,212,3,1,1691,25,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
238,212,3,2,1691,30,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
327,212,3,3,1691,40,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,212,4,1,1692,30,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
177,212,4,2,1692,25,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
290,212,4,3,1692,30,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,212,5,1,1693,50,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
203,212,5,2,1693,40,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
368,212,5,3,1693,50,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
87,212,6,1,1694,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
180,212,6,2,1694,50,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
306,212,6,3,1694,30,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
93,212,7,1,1695,25,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
224,212,7,2,1695,50,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
368,212,7,3,1695,50,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
119,212,8,1,1696,40,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
220,212,8,2,1696,50,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
333,212,8,3,1696,25,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
5,213,1,1,1697,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
224,213,1,2,1697,50,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
268,213,1,3,1697,50,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
56,213,2,1,1698,50,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
152,213,2,2,1698,50,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
320,213,2,3,1698,50,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,213,3,1,1699,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
230,213,3,2,1699,30,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
333,213,3,3,1699,25,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
68,213,4,1,1700,50,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
131,213,4,2,1700,40,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
291,213,4,3,1700,40,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,213,5,1,1701,50,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
213,213,5,2,1701,25,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
322,213,5,3,1701,30,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
63,213,6,1,1702,40,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
241,213,6,2,1702,25,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
286,213,6,3,1702,30,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
9,213,7,1,1703,25,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
197,213,7,2,1703,25,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
350,213,7,3,1703,30,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
22,213,8,1,1704,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
166,213,8,2,1704,30,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
316,213,8,3,1704,50,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
57,214,1,1,1705,25,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
150,214,1,2,1705,30,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
265,214,1,3,1705,25,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
34,214,2,1,1706,30,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
165,214,2,2,1706,25,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
282,214,2,3,1706,30,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,214,3,1,1707,30,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
223,214,3,2,1707,40,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
315,214,3,3,1707,40,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
56,214,4,1,1708,50,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
138,214,4,2,1708,30,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
354,214,4,3,1708,30,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
102,214,5,1,1709,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
195,214,5,2,1709,40,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
260,214,5,3,1709,50,70,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
34,214,6,1,1710,30,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
242,214,6,2,1710,30,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
271,214,6,3,1710,40,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
47,214,7,1,1711,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
168,214,7,2,1711,50,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
286,214,7,3,1711,30,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
15,214,8,1,1712,40,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
218,214,8,2,1712,30,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
352,214,8,3,1712,50,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
96,215,1,1,1713,50,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
235,215,1,2,1713,40,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
384,215,1,3,1713,50,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
83,215,2,1,1714,40,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
140,215,2,2,1714,50,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
306,215,2,3,1714,30,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
54,215,3,1,1715,30,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
252,215,3,2,1715,50,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
306,215,3,3,1715,30,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
30,215,4,1,1716,30,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
173,215,4,2,1716,25,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
257,215,4,3,1716,25,70,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,215,5,1,1717,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
186,215,5,2,1717,30,180,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
304,215,5,3,1717,50,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,215,6,1,1718,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
199,215,6,2,1718,40,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
315,215,6,3,1718,40,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,215,7,1,1719,50,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
248,215,7,2,1719,50,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
334,215,7,3,1719,30,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
62,215,8,1,1720,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
229,215,8,2,1720,25,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
262,215,8,3,1720,30,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
59,216,1,1,1721,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
252,216,1,2,1721,50,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
270,216,1,3,1721,30,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
99,216,2,1,1722,40,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
158,216,2,2,1722,30,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
309,216,2,3,1722,25,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
37,216,3,1,1723,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
140,216,3,2,1723,50,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
367,216,3,3,1723,40,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
42,216,4,1,1724,30,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
172,216,4,2,1724,50,180,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
289,216,4,3,1724,25,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
5,216,5,1,1725,25,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
155,216,5,2,1725,40,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
352,216,5,3,1725,50,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
