profileID,respID,qID,altID,obsID,price,weight,poweroutput,charge_cycles_per_day,technology,image
37,84,8,1,672,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
51,84,8,2,672,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
15,85,1,1,673,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,85,1,2,673,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
7,85,2,1,674,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
49,85,2,2,674,30,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
44,85,3,1,675,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
56,85,3,2,675,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
9,85,4,1,676,30,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
56,85,4,2,676,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
7,85,5,1,677,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
20,85,5,2,677,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
38,85,6,1,678,50,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
23,85,6,2,678,30,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
43,85,7,1,679,30,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
50,85,7,2,679,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,85,8,1,680,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
22,85,8,2,680,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
36,86,1,1,681,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
31,86,1,2,681,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
35,86,2,1,682,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
55,86,2,2,682,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
46,86,3,1,683,50,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
17,86,3,2,683,30,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
33,86,4,1,684,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
29,86,4,2,684,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
41,86,5,1,685,30,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,86,5,2,685,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
11,86,6,1,686,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
22,86,6,2,686,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
42,86,7,1,687,50,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
27,86,7,2,687,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
47,86,8,1,688,30,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
19,86,8,2,688,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
3,87,1,1,689,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
20,87,1,2,689,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
36,87,2,1,690,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
18,87,2,2,690,50,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
3,87,3,1,691,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
56,87,3,2,691,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
14,87,4,1,692,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
62,87,4,2,692,50,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
33,87,5,1,693,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
25,87,5,2,693,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
12,87,6,1,694,50,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
27,87,6,2,694,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
40,87,7,1,695,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
20,87,7,2,695,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
47,87,8,1,696,30,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,87,8,2,696,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
36,88,1,1,697,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
53,88,1,2,697,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
11,88,2,1,698,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
64,88,2,2,698,50,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
15,88,3,1,699,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
50,88,3,2,699,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
15,88,4,1,700,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
58,88,4,2,700,50,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
5,88,5,1,701,30,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
32,88,5,2,701,50,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
6,88,6,1,702,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
31,88,6,2,702,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
39,88,7,1,703,30,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,88,7,2,703,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
16,88,8,1,704,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
31,88,8,2,704,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
9,89,1,1,705,30,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
52,89,1,2,705,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
13,89,2,1,706,30,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
29,89,2,2,706,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
3,89,3,1,707,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
19,89,3,2,707,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
40,89,4,1,708,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
58,89,4,2,708,50,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
8,89,5,1,709,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
61,89,5,2,709,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,89,6,1,710,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
53,89,6,2,710,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,89,7,1,711,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
25,89,7,2,711,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
36,89,8,1,712,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
20,89,8,2,712,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,90,1,1,713,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
55,90,1,2,713,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,90,2,1,714,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
49,90,2,2,714,30,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
4,90,3,1,715,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
20,90,3,2,715,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
34,90,4,1,716,50,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
52,90,4,2,716,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
8,90,5,1,717,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
54,90,5,2,717,50,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
16,90,6,1,718,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
59,90,6,2,718,30,182,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
33,90,7,1,719,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
20,90,7,2,719,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
46,90,8,1,720,50,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
52,90,8,2,720,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
14,91,1,1,721,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
63,91,1,2,721,30,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
14,91,2,1,722,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
22,91,2,2,722,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,91,3,1,723,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
26,91,3,2,723,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
33,91,4,1,724,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
17,91,4,2,724,30,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
5,91,5,1,725,30,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
18,91,5,2,725,50,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
16,91,6,1,726,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
26,91,6,2,726,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
41,91,7,1,727,30,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
21,91,7,2,727,30,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
45,91,8,1,728,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
55,91,8,2,728,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
1,92,1,1,729,30,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
57,92,1,2,729,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
7,92,2,1,730,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
18,92,2,2,730,50,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,92,3,1,731,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
19,92,3,2,731,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,92,4,1,732,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
18,92,4,2,732,50,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,92,5,1,733,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
20,92,5,2,733,50,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
42,92,6,1,734,50,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
22,92,6,2,734,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
43,92,7,1,735,30,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
32,92,7,2,735,50,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
3,92,8,1,736,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
30,92,8,2,736,50,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,93,1,1,737,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
22,93,1,2,737,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
9,93,2,1,738,30,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
64,93,2,2,738,50,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
45,93,3,1,739,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
59,93,3,2,739,30,182,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
15,93,4,1,740,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
53,93,4,2,740,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
33,93,5,1,741,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
23,93,5,2,741,30,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
40,93,6,1,742,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
58,93,6,2,742,50,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
2,93,7,1,743,50,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
56,93,7,2,743,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,93,8,1,744,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
62,93,8,2,744,50,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,94,1,1,745,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
27,94,1,2,745,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
33,94,2,1,746,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,94,2,2,746,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
41,94,3,1,747,30,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
19,94,3,2,747,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
48,94,4,1,748,50,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,94,4,2,748,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
8,94,5,1,749,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
54,94,5,2,749,50,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
46,94,6,1,750,50,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
23,94,6,2,750,30,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,94,7,1,751,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
21,94,7,2,751,30,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
48,94,8,1,752,50,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
50,94,8,2,752,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
16,95,1,1,753,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
24,95,1,2,753,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
6,95,2,1,754,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
25,95,2,2,754,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
4,95,3,1,755,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
23,95,3,2,755,30,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,95,4,1,756,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
29,95,4,2,756,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
38,95,5,1,757,50,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
57,95,5,2,757,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,95,6,1,758,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,95,6,2,758,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
